ID,cue,word 0,word 1,word 2,word 3,word 4,word 5,word 6,word 7,word 8,word 9,word 10,word 11,word 12,word 13,word 14,word 15,word 16,word 17,word 18,word 19,word 20,word 21,word 22,word 23,word 24,word 25,word 26,word 27,word 28,word 29,word 30,word 31,word 32,word 33,word 34,word 35,word 36,word 37,word 38,word 39,word 40,word 41,word 42,word 43,word 44,word 45,word 46,word 47,word 48,word 49,word 50,word 51,word 52,word 53,word 54,word 55,word 56,word 57,word 58,word 59,word 60,word 61,word 62,word 63,word 64,word 65,word 66,word 67,word 68,word 69,word 70,word 71,word 72,word 73,word 74,word 75,word 76,word 77,word 78,word 79,word 80,word 81,word 82,word 83,word 84,word 85,word 86,word 87,word 88,word 89,word 90,word 91,word 92,word 93,word 94,word 95,word 96,word 97,word 98,word 99,word 100,word 101,word 102,word 103,word 104,word 105,word 106,word 107,word 108,word 109,word 110,word 111,word 112,word 113,word 114,word 115,word 116,word 117,word 118,word 119,word 120,word 121,word 122,word 123,word 124,word 125,word 126,word 127,word 128,word 129,word 130,word 131,word 132,word 133,word 134,word 135,word 136,word 137,word 138,word 139,word 140,word 141
1000,,college,collage,carriage,carp,carry,congac,cord,cram,careen,canteen,cork,carriage,center,cyst,clover,canter,comb,cool,crack,clack,clambour,cartilage,clog,croc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,,banana,split,cat,yogurt,granola,spoon,milk,lick,cereal,bar,grass,tree,green,pupils,sweatshirt,clock,tick,tock,flowers,rug,alert,giving,for,to,love,lack,list,limb,trap,tarp,wall,white,gain,goal,jewel,necklace,grease,cool,calm,coaster,gym,muscle,lift,grasp,purse,pail,sandcastle,mirror,apple,bite,crimp,cramp,chisle,warm,roller,computer,headphones,camera,nose,uvula,intenstines,seat,glass,cup,mug,tea,coffee,sugar,cake,bread,muffin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,,soda,trumpet,guitar,violin,skyscraper,diver,teacher,school,book,bell,walkie-talkie,tile,fan,steak,banana,soup,milkshake,birdfeeder,skunk,horse,cow,giraffe,airplane,pilot,cook,lumberjack,rollercoaster,elevator,staircase,artist,carpenter,pictureframe,vitamins,orange,apple,watermelon,mushroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,,dentist,amy,pictures,doctor,chilly,seat,peppers,dave,volume,straw,cup,bank,post,tiger,ledger,fan,airconditioner,lazy,receipt,basket,modem,wires,Ferrari,chain,ring,tape,ice,rest,adjust,color,bleak,rubber,tree,japan,alf,dictionary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,,chair,breakfast,stare,phone,rung,folk,coffee,beer,fishing,freinds,potato,drink,camping,drive,sleep,body,naked,pulled,water,backtohome,difficult,legs,breast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,,balloon,sky,birds,clouds,mountains,flowers,grass,brook,canoe,sailing,barge,oil,tanker,ship,commerce,canal,trucks,shipping,goods,pricing,wholesale,suppliers,company,ceo,executive,workers,desk,lights,office,paper,printer,computer,elevator,desk,camera,plants,note,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,,library,books,hotdogs,hamburgers,buns,nuns,football,thanksgiving,thursday,weekend,saturday,baseball,hit,homerun,soccer,badminton,hunger,sesame,chicken,coal,ketchup,mustard,sauce,spice,collection,hockey,urban,hotel,room,bed,sofa,captain,cheer,elementary,lacrosse,field,arena,staduim,rude,fight,rare,special,highly,temper,temple,summer,toner,ink,rare,top,bottom,empty,hostile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,,cotton,ball,red,blue,purple,green,magenta,yellow,fuscia,lavender,orange,hues,gears,chain,bicycle,motorbike,trail,trains,planes,automobiles,Christmas,Kwanzaa,gears,guns,war,freedom,hate,love,spirits,taste,unwind,heels,blouse,hangers,pool,hatchet,collar,stains,dirty,ants,lions,tiger,bear,cheetah,moose,goose,snakes,frogs,whale,dolphin,otter,mongoose,canon,ball,wreck,saw,lightning,thunder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,,geek,raisin,jumper,cat,cold,air,niece,cabin,umbrella,quilt,yarn,habit,grouchy,sleepy,ball,plot,comment,graft,survey,lesson,waling,walking,classes,medicine,pain,lights,water,balloon,fever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,,swift,food,go,late,early,nee,need,help,under,car,back,truck,parked,drive,go,relay,wait,done,finished,bad,scared,anxious,mad,they,fine,understand,learn,school,student,gun,shoot,policy,plan,planned,parenthood,health,kids,adults,justice,together,unite,rally,motown,music,1968,chicago,mlk,aretha,rock,stone,pebble,penguin,cat,text,animal,rug,happy,laugh,fun,pastry,drink,coffee,eat,box,green,pink,cow,yogurt,love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,,water,drinking,swimming,playing,watching,eating,cooking,cleaning,family,pets,wife,mother,bed,happy,sad,asleep,dreaming,ru,rug,thinking,crying,frustrated,angry,unhappy,miserable,school,studying,meals,fun,television,phone,computer,stove,oven,refridgerator,pantry,cleaning,organize,washing,watching,mirror,appearance,looks,shelf,book,reading,learning,studying,friends,lunch,together,alone,lonely,sad,isolated,alone,holiday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,,zoo,elephant,lion,tiger,bird,owl,snake,lizard,roach,ladybug,caterpillar,butterfly,cocoon,coon,triangle,square,circle,pentagram,octogon,dodecahedron,shady,breezy,peanut,egg,force,police,siren,kit,emergency,fire,firetruck,house,chimney,fireplace,wood,stoke,please,thanks,swollen,finger,joint,ankle,toe,hand,leg,foot,elbow,shoulder,armpit,stomach,belly,breast,neck,shin,femur,skull,brain,ear,eye,nose,mouth,tongue,tonsils,trumpet,french,horn,piano,violin,viola,cello,bass,oboe,clarinet,flute,piccolo,drums,cymbal,trombone,straight,twisty,curly,mop,broom,sweep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,,rubber,metal,pole,nylon,shoe,sock,car,boat,beard,fish,lemon,pudding,fire,frosted,mug,poultice,poultry,fried,lemony,garlic,corn,beef,hash,pottery,pastry,patriarchal,patrician,parochial,party,parlor,parsnip,parboil,parmesan,parking,parkway,palomino,posture,postman,posted,poster,peppermint,cowl,crown,neckerchief,scarf,ascot,cummerbund,vest,brioche,basted,oil,medium,onion,powder,noodle,breakfast,coffee,pine,pineal,tar,birc,birch,ambergris,musk,civvet,heliotrope,lavender,jasmine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,,cantelope,flog,nutty,california,black,camera,chimera,park,dinosaur,multi-use,owl,bender,driveway,forage,blank,key,elmo,darkness,quiet,knurl,monkey,lighthouse,free,printer,antlers,shade,twelve,lanyard,hair-do,cull,trash,slick,coo,plinko,blammo,tiger,wind,blind,scissors,pumpkin,abet,clamp,stifle,cellular,hangnail,skyscraper,transmission,noodle,poodle,doodle,frank,ham,sledge,cult,scripture,seized,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,,peach,cherry,grape,thesaurus,space,station,apple,watermelon,quiver,shift,smell,plate,cheese,bread,iron,smelt,medieval,trim,eye,nose,eloquent,perfume,speech,helper,simpleton,drudge,associated,pleeted,chorus,broom,nature,mallet,zoological,aardvark,onion,pathological,reach,gear,tomorrow,sparrow,yurt,inorganic,star,moon,waver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,,red,yellow,orange,space,moon,vast,jupiter,mars,mercury,uranus,pluto,venus,satelite,space,station,stars,naval,comet,shootingstar,kite,air,balloon,pinata,shape,parachute,jet,robot,football,soccer,basketball,points,three,homerun,bases,loaded,rough,ruby,sapphire,diamond,sage,wisdom,booksmart,jeopardy,mystery,gazebo,layout,design,art,movie,actress,actor,set,plot,production,set,giveback,meal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,,geography,planet,sitting,chair,desk,office,supply,state,metropolis,secrets,listen,earlobe,earrings,cookies,caramel,dog,cat,sheep,cows,francophile,federal,central,decentralized,systemic,indicative,heard,glass,tumbler,barstool,sofa,stores,marketplace,technology,computer,mouse,pointer,promise,prelude,day,diety,leash,lard,living,row,comma,semicolon,punctuation,truck,travelling,conversion,rate,reminder,lost,lament,partake,private,probe,secretary,workspace,terminal,console,congratulation,provide,preface,facade,lovely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,,music,trip,travel,plane,cruise,swim,run,jump,hop,sprint,kick,throw,basketball,football,soccer,cricketball,baseball,essay,homework,exam,test,experiment,tutorial,lecture,monster,ghost,evil,zombie,halloween,christmas,easter,president,minister,official,secretary,military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,,cream,cheese,cake,chocolate,icing,deer,mustang,barn,dog,cat,floor,coffee,table,spark,comb,razor,bike,harley,davidson,computer,keyboard,mouse,draw,curtian,draw,string,lamp,shade,bulb,light,yellowstone,ranch,park,ball,tennis,football,basetball,baseball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,,errand,dog,lot,bench,harry,guitar,drums,native,purple,orange,remote,redio,radio,therapist,skateboard,hammer,noise,errata,jalapeno,pepper,taco,blemish,hickory,wad,clip,jury,announcement,rack,jelly,type,deliver,sharpen,vital,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,,water,can,bottle,phone,receiver,remote,fall,purse,autumn,spring,summer,winter,snow,rain,sun,shine,dog,cat,mouse,cage,hamster,rodent,snake,bird,eagle,hawk,clouds,storm,thunder,lightning,tissue,cotton,sheets,bells,ring,toll,scythe,opinion,mind,talk,think,strategy,game,movement,jump,walk,skip,run,shirt,collar,sweater,jumper,romper,pants,sweat,workout,exercise,tab,capital,lock,nature,green,grass,tree,bush,flowers,rose,daffodil,tulip,rosemary,fennel,thyme,cilantro,pepper,salt,sea,ocean,water,travel,boat,cruise,yacht,ship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,,chopped,cheese,blind,optical,ears,elucidate,enunciate,eradicate,lurid,elicit,shout,crawl,crumb,tremendous,pine,peer,perspire,senile,staircase,shadow,plaque,lights,envelop,taciturn,obstinate,ornate,ostentacious,baroque,giraffe,genteel,manner,decorum,devise,displace,blanket,scarf,washcloth,tallow,controller,garment,tome,skyline,horse,dog,shelter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,,business,market,liquor,store,plant,trees,salmon,train,view,pacific,oceanside,woods,vacation,plug,outlet,art,work,busy,study,martial,war,pants,shorts,shirt,coat,hat,scarf,glasses,sunglasses,delay,procrastinate,dread,leg,arms,labor,hospital,ambulance,friend,outing,family,withold,withdraw,subtract,lie,music,livelihood,notes,conference,video,files,calculator,chat,coffee,grinds,machine,pizza,lunch,breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,,book,shelf,word,story,novel,write,type,cursive,sign,signature,throw,catch,ball,football,drive,touchdown,celebrate,flag,fans,cheer,roar,loud,clap,yell,scream,laugh,fun,smoke,friends,party,drink,run,jump,swim,play,bathe,clean,wash,shampoo,soap,facewash,dry,towel,shower,clean,scrub,relax,pores,television,couch,watch,bright,movie,show,game,blanket,pillow,cusion,window,grass,playing,sunset,sprinkler,weeds,dirt,fence,neighbors,kids,tag,hide,seek,shoes,quiet,sneaky,lap,sky,cloud,wispy,raindrop,storm,hail,damage,broken,winds,howling,cells,organisms,platelets,blood,recessive,genes,heredetary,cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,,sinful,perverted,bad,hell,immoral,cruel,inhuman,bad,report,fraud,uncivilized,angry,mad,unwanted,evil,Jesus,pure,kind,loving,honest,civilized,good,ethical,moral,humane,caring,true,beautiful,heaven,angels,throne,eternity,pastor,preacher,church,pew,hymn,choir,peace,joy,love,patience,kindness,goodness,gentleness,selfcontrol,lovely,things,think,on,good,pure,beautiful,family,friends,community,town,small,close,upright,good,citizens,patriotic,healthy,growing,vegetables,fruit,berries,trees,bushes,river,grass,swing,sunshine,love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,,fitness,weights,yoga,running,shoes,sweat,sweatpants,tshirt,treadmill,pavement,goal,basketball,football,soccer,gymnastics,gym,softball,tennis,racket,hockey,puck,silks,pole,dance,mirror,studio,ballet,contemporary,jazz,arts,music,rhythm,clarinet,flute,trumpet,oboe,cello,viola,violin,strings,woodwind,brass,oil,reed,lyre,sheet,paper,stand,piano,keyboard,pedal,keys,note,time,flat,sharp,bass,triangle,marimba,conductor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,,Europe,airplane,turbulence,airport,security,walk,run,skip,smile,hug,tears,love,fly,train,airplane,stroll,canal,river,boat,ship,cruise,captain,steward,waiter,slide,gym,exercise,dumbell,hat,shirt,skirt,dress,shoes,sneakers,trainers,muscular,buff,toned,glasses,sunglasses,collar,arms,eyes,feet,hair,ribbon,braid,brush,spray,curl,eyelash,lipstick,dryer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,,tiktok,friend,work,chickens,truck,supply,pacra,mum,billboard,light,book,glass,frame,decor,table,dad,drive,lonely,event,love,man,keys,layer,vase,chair,up,door,plate,air,care,pool,fence,time,chrome,trade,money,pillow,towel,sanitizer,shower,light,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,,disaster,fun,weird,mystery,unusual,unknown,questions,answers,paper,tests,dots,marks,grades,ink,red,whiteboard,school,chalk,projector,kids,teachers,lounge,smoking,coffee,dim,hazy,yellow,sky,clouds,rain,drizzle,drench,pour,pore,skin,hair,touch,feel,sensation,mixed,forboding,darkness,mental,hospital,sickness,disease,scans,blood,insurance,denied,expensive,death,alive,awake,sleep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,,cat,arm,finger,bark,sand,grass,smoke,pot,car,seat,lighter,television,sky,toes,jar,spark,sheet,fast,sea,shell,broke,big,goldfish,lever,chain,breath,right,button,key,numbers,win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,,speaker,mouse,computer,wire,headphone,glasses,box,screwdriver,tissue,waterbottle,kitchen,oven,microwave,water,filter,stove,pans,pots,wok,cups,coffee,machine,table,rice,bear,dog,laptop,watch,phone,wallet,microphone,window,curtains,bed,door,umbrella,clothes,rack,jar,couch,television,bench,vacuum,laundry,dryer,detergent,camera,bush,tree,yard,house,park,chinese,american,lights,lamp,rain,weights,backpack,bag,soda,trashcan,trashbag,knife,towel,shampoo,conditioner,soap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,,word,ruthless,ruth,you,well,think,label,you,just,good,man,woman,lady,tall,guy,serious,instance,substance,airport,terminal,three,departure,arrival,aircraft,cargo,plane,school,university,program,metal,health,sure,problem,care,always,needed,cuser,cure,tumor,cancer,east,west,north,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,,Virus,Software,Needle,Cough,Cold,Flu,Crown,Tiara,Cartoon,Comic,Book,Store,Candy,Cherry,Jacket,Coat,Wallet,Pamphlet,Gift,Tooth,Toothbrush,Water,Brush,Bottle,Wood,Handle,Lock,Locker,Locket,Rock,Rocket,Ram,Falcon,Chopstick,Rice,Ice,Snow,Snowflake,Tear,Teardrop,Drop,Rain,Puddle,Backsplash,Splash,String,Can,Tree,Man,Stick,Swan,Seagull,Fish,Knife,Creature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,,create,a,job,for,someone,who,needs,it,dont,look,back,you,could,be,in,trouble,tell,your,children,to,go,to,sleep,at,a,good,time,what,do,you,want,for,dinner,i,drive,a,very,fast,car,do,you,eat,vegetables,what,is,your,favorit,song,my,mom,is,sixty,i,like,to,go,on,airplanes,where,do,you,like,to,fly,goldfish,are,delicious,the,food,not,the,actual,fish,do,you,want,to,play,outside,it,is,cpld,cold,out,today,i,cant,wait,for,it,to,snow,but,i,also,like,when,it,is,hot,outside,do,you,want,tos,to,see,a,movie,horror,comedy,romance,thriller,documentary,the,cr,car,is,blac,black,the,boy,is,tall,the,window,is,clear,this,survey,is,never,ending,i,dont,want,to,go,to,work,tomorrow,i
1039,,suspence,boyfriend,endure,rich,great,graceful,agile,water,sand,fuel,car,bike,train,air,plane,jet,sky,light,dark,earth,computer,blouse,naked,funk,worn,just,justice,ice,dream,desire,trust,done,wing,see,seem,query,ghost,job,guy,things,idea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,,cup,tape,package,gift,bow,present,check,cash,dollar,coin,bird,penguin,flamingo,hotel,room,door,floor,wood,nail,charger,laptop,drawing,paint,brushes,makeup,foundation,cream,shadow,witch,pumpkin,flowers,grass,trees,squirrels,rabbit,sun,moon,stars,sky,cloud,rain,snow,sleet,hail,blizzard,storm,mountain,beach,ocean,sand,bridge,school,bus,train,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,,banana,apple,pie,cream,cheese,bagel,tomato,lettuce,onion,salad,potato,steak,chicken,fish,fries,ketchup,mayonnaise,mustard,hamburger,tuna,hotdog,lamb,casserole,pasta,sauce,noodle,brain,head,school,pencil,student,teacher,backpack,book,desk,chair,door,window,sky,cloud,rain,snow,plow,shovel,skate,sled,sleigh,bell,stocking,present,gift,ribbon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,,brain,fart,bird,tree,heffa,cow,man,woman,them,thye,they,thyeme,basil,leaves,hats,cars,boats,rabbits,mouse,mice,geese,goose,wake,alarm,silence,Bosnia,Syria,Africa,Brazil,Argentina,homeless,puppy,pup,hotdogs,silver,gold,elements,metal,alumunium,apartment,tire,rims,brims,cattle,fish,diary,milk,cream,mindfulness,hospitals,resume,cover,letter,lettuce,rest,bathtub,scroller,never,names,toddler,fence,toddler,pamphlet,heat,cold,wizard,hazzard,harassment,tomorrow,today,there,their,whos,how,who,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,,brown,green,red,white,heater,window,blanet,lamp,bulb,flower,bee,library,sofa,black,headband,light,switch,ball,bat,football,fur,stomach,heart,arm,body,sex,game,final,mystery,comedy,silver,gold,good,better,best,road,dryer,washer,thermostat,thermometer,alarm,hospital,plug,electricity,hole,coyote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,,how,see,time,cook,cookie,real,keep,peep,dress,home,trim,shave,care,carry,mail,wear,water,help,joke,cope,reek,leak,pipe,line,waiter,cooking,quiet,quick,fast,slow,motor,fish,pole,game,board,card,peak,power,chain,saw,knife,tool,screw,apple,ape,money,under,undo,eat,east,ear,finger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,,brown,table,end,game,time,out,stand,up,rising,moon,landing,job,fair,game,time,machine,wash,clothes,pin,up,roar,sound,board,waved,runner,up,rising,sun,burn,out,fron,bumper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,,animal,cow,doctor,nurse,receiver,football,basketball,hockey,soccer,shield,t-shirt,jeans,blouse,pants,dress,shoes,stairs,story,marker,student,teacher,door,runner,sidewalk,street,highway,bus,airplane,train,car,tree,flower,soil,vegetable,couch,business,glass,police,soldier,plastic,iron,tablet,shoes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,,house,room,bedroom,closet,clothing,shoes,rug,pictures,ceiling,attic,basement,kitchen,bathroom,sink,bat,bath,shower,stall,towel,soap,shampoo,water,dry,off,dress,shave,brush,teeth,rinse,floss,comb,hair,clean,ears,qtips,drive,work,coffee,laptop,focus,project,presentation,need,to,practice,rehearse,letters,boss,review,tomorrow,good,bad,hard,unsure,distracted,eyes,blond,tall,glasses,sweet,kind,smart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,,table,paper,pen,letter,school,bus,yellow,parrot,bird,jungle,tree,bear,honey,tree,honeycomb,bee,flowers,field,clover,mountains,ice,snow,december,Christmas,christmastree,ornaments,presents,wrappingpaper,snow,evening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,,witch,green,brroom,nose,halloween,cats,black,candy,reeses,twix,house,stairs,dark,night,kids,neighbors,hast,hats,cats,mats,flats,tats,fats,pats,rats,mats,kats,zats,doll,house,barbie,house,pink,heels,car,slide,playground,swing,tunnel,wheel,swings,walk,run,hik,hike,skip,trail,water,nose,ears,arms,legs,feet,eyes,teeth,feet,shoes,socks,pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,,cloud,sky,blue,rain,water,snow,bird,crow,owl,eagle,hornet,wasp,bee,hive,grass,brick,concrete,city,country,mouse,rat,cat,dog,alligator,cricket,frog,lice,hedge,bush,shovel,hoe,rack,basket,bag,groceries,card,holiday,world,light,darkness,flash,bulb,computer,bed,pillow,hot,cold,warm,today,tomorrow,yesterday,present,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
