ID,cue,word 1,word 2,word 3,word 4,word 5,word 6,word 7,word 8,word 9,word 10,word 11,word 12,word 13,word 14,word 15,word 16,word 17,word 18,word 19,word 20,word 21,word 22,word 23,word 24,word 25,word 26,word 27,word 28,word 29,word 30,word 31,word 32,word 33,word 34,word 35,word 36,word 37,word 38,word 39,word 40,word 41,word 42,word 43,word 44,word 45,word 46,word 47,word 48,word 49,word 50,word 51,word 52,word 53,word 54,word 55,word 56,word 57,word 58,word 59,word 60,word 61,word 62,word 63,word 64,word 65,word 66,word 67,word 68,word 69,word 70,word 71,word 72,word 73,word 74,word 75,word 76,word 77,word 78,word 79,word 80,word 81,word 82,word 83,word 84,word 85,word 86,word 87,word 88,word 89,word 90,word 91,word 92,word 93,word 94,word 95,word 96,word 97,word 98,word 99,word 100,word 101,word 102,word 103,word 104,word 105,word 106,word 107,word 108,word 109,word 110,word 111,word 112,word 113,word 114,word 115,word 116,word 117,word 118,word 119,word 120,word 121,word 122
1059,water,bottle,cap,gun,store,front,yard,work,hard,tack,sail,boat,water,tub,pail,bucket,basket,ball,gum,ten,cent,year,long,haul,u,me,them,us,flag,day,light,source,code,word,puzzle,answer,right,wrong,cube,square,circle,triangle,line,length,thickness,tolerance,tight,loose,lose,win,play,press,news,fake,real,life,death,spasm,flinch,fake,ship,tracks,sun,divereter,manually,accelerator,dangerous,generator,power,engine,tire,wheel,seat,speed,break,land,takeoff,fall,hit,smash,crash,defeat,race,first,last,top,bottom,sheild,family,radiation,fun,factor,count,, , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1060,body,pain,hurt,full,filling,space,time,continue,complete,total,all,knowing,facts,knowledge,intelligiance,creativity,art,love,caring,compassion,life,death,cancer,virus,vaccine,living,fulfilling,thoughts,work,thinking,reading,writing,typing,more,less,even,over,now,please,time,consuming,me,words,letters,how,many,more,,,not,sure,help,care,pleasing,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1062,water,tap,flow,river,stream,ocean,salt,iodine,chemical,chemistry,lab,technician,mask,gloves,pandemic,corona,deadly,dangerous,china,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1063,body,soul,heart,mind,body,connection,thoughts,feelings,emotions,happy,daughter,sad,lonely,relationship,girlfriend,wife,kids,mistakes,regret,guilt,adapt,renew,repeat,love,self-esteem,content,good,life,learn,improve,work,hard,provide,helping,teaching,giving,back,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1064,body,soul,body,type,computer,learn,teach,student,teacher,school,university,college,teaching,learning,smart,stupid,dumb,ignorant,learned,read,books,fiction,history,romance,dating,love,marraige,commitment,trust,honest,truth,lies,FALSE,wrong,right,left,up,down,bottom,top,toy,game,checkers,monopoly,risk,cards,scrabble,clue,hint,help,care,love,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1069,body,foot,knee,pain,hand,touch,push,fall,wet,cold,rain,indoor,television,movie,games,play,type,win,hard,boring,tired,relax,sleep,woke,listen,eat,friends,family,shop,money,debt,work,difficulty,help,kindness,laugh,friendly,build,play,fun,collect,catch,time,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1070,water,red,divide,end,dress,send,demo,open,next,ten,nine,eight,thousand,discipline,eighty,yellow,white,easy,yard,devil,love,elephant,teacher,romance,eagle,eat,test,tell,lose,europe,every,you,used,danger,random,mother,river,rich,high,hight,tall,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1071,body,cat,cat,cat,,chain,dog,toy,monkey,yogurt,mouse,bowl,pillow,tree,road,car,toilet,air,red,blue,orange,yellow,purple,green,blue,red,poop,mom,face,rat,cool,rabbit,grass,cloud,sky,apple,jar,lid,top,eat,noutg,mouth,cup,mug,top,piece,mit,sow,yarn,metal,plug,wrench,part,break,fit,light,dark,noise,smell,look,take,trim,tamper,trample,to,tip,top,till,tight,tin,tan,train,track,raim,rail,mail\\,tail,bail,whake,whale,tail,mail,hail,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1072,body,skin,color,brown,black,tone,light,bright,sun,screen,outdoor,summer,beach,sand,water,trip,car,suitcase,clothes,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1073,body,head,mind,think,brain,neuron,atom,proton,quantum,computer,pc,desktop,monitor,keyboard,keycap,writing,pencil,pen,paper,graph,dots,math,science,biology,chemistry,alchemy,gold,silver,christmas,tree,green,forest,bark,grass,worm,dirt,brown,black,dark,night,stars,constellation,lines,white,paper,school,binder,rings,fingers,hands,touch,feel,think,thoughts,feelings,emotions,healing,doctor,medicine,pills,capsule,small,large,box,square,cell,bars,jail,window,light,sun,sunburn,beach,sand,desert,dessert,sherbert,lime,lemon,sour,spicy,pepper,red,hot,burn,fire,bonfire,camping,tent,sleepingbag,sleeping,night,trees,crickets,noise,chirping,birds,morning,sunrise,sunset,red,pink,paint,, , , , , , , , , , , , , , , , , ,
1075,body,odor,smell,flowers,garden,tomatoes,sauce,pizza,pepperoni,italian,sub,olives,beer,lemon,tequila,shot,party,fun,music,friends,dancing,happy,family,love,caring,close,near,intimate,together,forever,deathj,hope,life,beginning,ending,infinite,short,temporary,permanent,last,earth,world,stadium,sports,games,football,soccer,baseball,hotdogs,hamburgers,park,children,slide,water,swimming,pool,sa, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1076,water,fall,down,under,dark,black,asphalt,heat,weather,rain,water,vegetation,farms,tractor,gasoline,oil,contamination,deadly,hospital,nurses,scrubs,comfortable,couch,livingroom,house,building,construction,metal,gold,money,taxes,government,congress,laws,police,brutality,looting,damage,businesses,jobs,income,family,grandmother,elderly,care,health,insurance,safety,parachute, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1077,water,hose,line,fish,lake,boat,ski,mountain,snow,cold,home,warm,spring,flowers,hiking,fun,friends,food,drink,party,hang,talk,funny,jokes,busting,balls,tv,comedy,wit,puzzle,dance,shoes,bowling,date,dinner,movie,covid,mask,costco,samples,burritos,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1079,water,drink,refreshing,quench,thirst,dry,heat,oven,stove,cook,food,hungry,eat,dinner,restaurant,dine,friends,family,love,relationship,marriage,children,grandchildren,happy,peace,content,dog,unconditional,innocent,baby,mother,father,kids,innocence,wonder,think,stress,overwhelming, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1081,body,odor,smell,nose,bleed,red,flower,power,struggle,win,victory,dance,party,music,sound,loud,roar,lion,tiger,bear,hug,grandma,love,happiness,joy,family,members,belong,own,have,time,machine,parts,building,tower,bridge,suspension,car,frive,fast,slow,down,up,movie,tv,watch,me,you,smile,happy,,day,time,work,tired,nap,sleep,on,off,power,hungry,man,woman,people,group,trip,vacation,beach,mountains,range,oven,cooking,biscuits,breakfast,honeybutter,sweet,tasty,bake,cake,frosting,unhealthy,workout,move,over,there,here,now,when,later,gator,gatorade,drink,electrolites,benefit,makeup,powder,keg,beer,party,fun,gams,friends,happy,time,watch,, , , , , , , , , , , , , , , ,
1082,water,bottle,sunscreen,beach,ocean,fish,sushi,japanese,anime,characters,cartoon,network,cnn,news,paper,trees,forest,deer,berries,fruit,papaya,hawaii,tropical,punch,drink,juice,orange,pink,flower,stem,plants,garden,soil,worm,bird,fly,powers,hero,fireman,house,family,brother,sister,mother,father,uncle,aunt,grandfather,grandmother,child,pregnant,birth,hospital,doctor,surgeon,school,biology,chemistry,physics,calculus,algebra,english,books,novels,series,baseball,basketball,football,soccer,england,london,parliament,government,senate,congress,representatives,voting,election,democrat,republican,blue,red,yellow,rainbow,icecream,dessert,dinner,lunch,breakfast,pancakes,flower, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1083,water,elephant,circus,clown,it,books,king,movies,scary,horror,halloween,fun,costume,party,candy,event,big,crowd,busy,social,hot,cold,ice,drink,bar,people,cold,mean,ouch,hurt,bike,fun,bored,still,beach,ocean,wave,sunny,summer,fun,cool,neat,unique,experience,concert,hall,school,violin,fun,scary,neat,coffee,starbucks,shop,clothing,money,online,shoes,swim,pool,blue,water,time,watch,money,spend,save,budget,relax,stress,house,car,tv,netflix,movies,music,headphones,google,listen,watch,youtube,free,ton,weight,kids,home,travel,beach,florida,shark,games,ps4,fortnite,sonic,mario,drive,country,boss,cat,dog,pig,farm,sheep,, , , , , , , , , , , , , , , , , ,
1085,body,parts,car,vehichle,transportation,train,platform,political,drama,show,tv,actor,career,teacher,children,germs,sick,coronoa,recession,money,shopping,store,grocery,food,bacon,pig,farm,dairy,milk,glass,plate,fiesta,party,people,zoo,animals,water,drink,swallow,bird,plane,travel,vacation,fun,party,cake,server,help,firefighter,stairs,exercise,hot,summer,water,swimsuit,pool,floatie,wet,towel,dry,hair,long,skinny,person,large,elephant,zoo,monkey,house,family,unit,honeymoon,happy,family,parents,kids,dirty,unclean,bath,wash,laundry,fold,tedious,time, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1086,body,pants,jeans,shirt,tie,dress,girl,boy,man,woman,pretty,smart,great,good,bad,negitive,positive,reenforce,go,stop,sign,language,english,speak,sing,song,artist,music,album,record,player,45,small,large,medium,hamburger,tomatos,shake,flowers,baby,grow,old,die,bury,cycle,bike,trip,vacation,florida,virus,sad,happy,fun,enjoyable,pleasurable,blah,dreary, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1087,water,ice,cold,freezer,meat,fry,cook,restaurant,chain,link,fence,wall,barrier,intruder,intrusion,illegal,crime,police,enforcement,law,legal,lawyers,judge,court,house,shelter,roof,shingle,material,raw,mineral,nutrient,diet,balanced,healthy,fitness,livelihood,heart,cancer,disease,illness,death,stroke,fatality,fatal,blow,deadly,gun,shot,basketball,hoop,backboard,gymnasium,squeaky,grease,oil,engine,motor,automobile,mechanic,tools,jack,wrench,repair,maintenance,diagnosis,doctor,medicine,prescription,pharmacy,pharmacist,routine,dosage,antibiotics,bacteria,colony,growth,exponential,logarthmic,algebra,linear,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1088,body,parts,auto,store,shop,clothes,money,broke,chair,sit,down,up,sky,blue,ocean,waves,shore,beach,hawaii,island,fever,sick,flu,shot,gun,protect,children,small,big,heart,love,spouse,husband,wife,home,love,everyone,nobody,someone,trust,care,love,children,mom,dad,work,money,bills,credit,debt,bad,good,day,night,sleep,awake,coffee,starbucks,expensive,vehicles,drive,carefully,safe,money,wealth,rich,poor,people,love,jesus,pray,church,worship,lord,love,shopping,new,old,people,everyone,nice,mean,dog,cat,small,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1090,body,hair,legs,arms,feet,toes,eyes,mouth,nails,wrists,skin,clothes,shoes,nostrils,bodywash,active,sports,tennis,ball,fat,skinny,athletic,muscles,veins,ligaments,joints,pain,heart,kidney,liver,lungs,esophagus,intestine,colon,glands,brain,retina,fingers,elbows,shoulders,knees,forearm,biceps,triceps,quads,hamstrings,calf,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1091,body,time,wizard,hill,road,way,side,walk,stick,board,walk,distance,way,fair,way,side,walk,trail,mix,tape,deck,bbq,chips,machine,learning,class,work,distance,learning,time,magzine,book,shelf,ends,days,inn,out,side,walk,out,side,walk,in,welcome,home,school,work,day,light,buld,head,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1092,body,hand,leg,mouth,eyes,nose,walk,sense,dance,cry,laugh,call,shout,eat,talk,listen,learn,travel,play,drive,donate,die,sick,come,clean,dirty,sing,went,work,hunt,try,sit,stand,skip,sang,hurt,wash,wore,wear,shoes,cup,run,spoil,drank,run,engage,sell,work,work,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1093,water,ice,cold,day,week,month,time,morning,day,time,late,night,dark,matter,mass,ion,particle,dot,small,boy,male,ugly,fine,little,speck,dot,stain,coffee,pee,soon,now,later,day,wednesday,today,tommorrow,week,month,year,old,me,i,me,her,pretty,old,wrinkles,grey,blue,color,rewd,hmmmm,sigh,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1094,water,ski,snow,bird,fly,eagle,hawk,zoo,animal,bear,alaska,water,whale,maui,surf,sun,haleakala,hike,climb,mountain,view,switzerland,alps,murren,tanzbodeli,fun,beer,cheese,path,cows,bells,ringing,alarm,clock,work,day,long,lunch,sandwich,happyhour,five,martini,music,band,metro,closed,missing,sad,eager,beaver,river,riverwalk,winery,open,tables,fun,boats,watching,relax,walk,lake,trail,city,restaurant,hunger,eat,snack,popcorn,movies,musicbox,open,vertigo,hitchcock,nice,relaxing,fun,wrigley,baseb, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1099,water,cold,wet,sea,fish,whale,ahab,book,read,listen,hear,think,write,word,speak,understand,think,wisdom,old,young,new,baby,mother,father,son,family,tree,oak,climb,mountain,peak,top,bottom,low,high,sky,plane,fly,seek,find,treasure,pirate,ship,sea,fish,swim,water,wet,dry,desert,hot,sun,star,planet,mars,red,iron,heavy,weight,lift,up,sky,fly,bug,spary,spray,poisin,sick,dying,death,end,sorrow,sad,cry,tears,face,head,body,arm,leg,foot,shoe,run,fast,slow,turtle,reptile,lizard,green,red,blue,yellow,sunflower,art,painting,colors,flag,nation,, , , , , , , , , , , , , , , , , , , , , , ,
1100,water,water,water,water,water,water,bottle,boot,red,yellow,car,cabbage,computer,laptop,sink,cup,table,mouse,pad,screen,key,board,monitor,door,dog,chair,kitchen,wash,room,food,find,watch,sit,television,kettle,window,hoot,book,pen,mobile,umbrella,battery,spoon,towel,microwave,trick,burner,pot,pan,pun,blender,mixer,cable,tar,tap,blue,photo,ship,shop,shoe,camera,tin,sugar,coffee,tea,milk,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1101,body,body,receive,food,that,production,natural,the,hold,award,up,and,was,created,in,literary,magazine,nation,tea,writer,as,winner,oflove,age,hatred,story,fiction,be,poet,victory,rull,party,election,drones,report,aircraft,panel,shall,need,vote,held,member,about,seats,woth,more,new,edition,ambassadors,name,offer,develope,formulated,copy,right,suggest,insurance,products,capital,currency,are,environment,world,chairperson,executive,based,ist,lader,order,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1102,body,eyes,ears,mouth,tongue,nail,leg,toe,hand,jhead,face,stomach,anus,finger,arms,thigh,chest,kidney,lungs,heart,blood\\,,hormones,saliva,wrist,belly,hair,bones,tumor,glands,cheek,nerves,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1103,water,cycle,ring,lock,chain,strength,mighty,fall,rise,stand,upright,firm,solid,matter,gas,air,environment,pollution,global,warming,cooling,fan,wind,centrifugation,separation,techniques,styles,design,fashion,trend,music,artist,tour,countries,resort,hotel,bars,wines,grills,beef,miscrowave,aroma,delicious,sense,tingling,beautiful,endowed,features,characters,roles,movies,actors,producers,directors,films,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1106,body,builder,tools,bag,holder,key,lock,security,camera,lense,cleaner,solution,expert,opinion,survey,questions,answers,test,knowledge,wisdom,books,library,free,air,plane,crash,accident,spill,milk,cow,cheese,cracker,spread,deck,paint,ball,bat,man,woman,tree,apple,fruit,orange,sun,moon,stars,planet,earth,ground,dirt,vacuum,robot,battery,charger,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1107,water,balloon,rubber,band,marching,army,tanks,fish,bone,broken,glass,window,cover,bed,chair,wooden,floor,tile,black,color,blue,sky,clouds,rain,flood,banks,money,cash,coin,game,cards,house,roof,chimney,santa,christmas,gifts,bow,tie,knot,shoes,trainers,gym,running,marathon,finish,end,road,car,truck,shipping,postal,package,delievery,pizza,dinner,table,family,mother,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1108,body,body,body,bodycount,man,boy,sex,woman,run,hide,look,stay,count,kill,die,short,answer,video,mummy,buy,porn,bad,close,open,validate,draw,board,car,road,amazon,google,river,long,search,type,acer,laptop,school,book,end,break,pause,cap,shift,name,human,decision,revi, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1109,water,drink,soda,pop,can,tin,type,computer,disk,drive,car,hop,bunny,hop,jump,rope,noose,hang,man,woman,girl,boy,friend,sweet,tart,cherry,icecream,sundae,nuts,squirrel,flying,airplane,vacation,beach,ball,round,about,drive,way,path,forrest,tree,leaf,fall,autumn,winter,snow,cold,ice,drink,tea,coffee,creamer,sugar,sweet,tooth,dentist,pull,push,open,closed,store,groceries,bread,milk,cow,farm,pig,glutton,overeat,stomach,ache,tooth,pull,open,enter,through,drive,car,wash,clean,dirty,mud,dirt,ground,cinnamon,pie,pumpkin,fall,cider,apple,orange,florida,disney,mickey,mouse,church,preacher,bible,word,crossword,puzzle,jigsaw,cut,tear,newspaper,print,words,rhyme,song,sing,soprano,alto,tenor,bass,loww,drone,bagpipe,scotland,uk,engl,
1110,water,wet,river,lake,stream,moutain,forrest,field,camping,grass,trees,summer,cabin,tent,hot,cold,snow,long,window,drive,hour,time,clock,town,hill,gold,creek,rock,pebble,silver,sky,cloud,thunder,lightning,rain,downpour,fog,city,store,gear,street,parking,car,noisy,still,quiet,calm,peacefull,insect,bird,hawk,eagle,snake,red,see,screen,computer,keyboard,type,white,black,blink,empty,thought,cursor,fire,walk,hike,run,obeserve,cool,cold,heavy,carry,weight,light,boat,motor,engine,repair,oar,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1112,water,bucket,guitar,music,build,concrete,hamer,friend,drink,basketball,tv,game,food,garden,water,work,trilogy,polyglot,words,talk,book,write,together,love,missed,dying,living,working,playing,sleep,wake,chair,computer,type,learn,job,joy,get,money,expenses,excersise,lift,run,sit,stand,lay,weather,surf,ride,waves,sun,beach,salt,steak,rue,mistake,memory,habit,travel,france,like,hate,wrong,write,right,compare,forsee,whom,who,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1113,water,drink,liquid,milk,cereal,spoon,bowel,soup,chili,crackers,dru,juice,fruit,oranges,apples,snack,chips,sandwich,turkey,cheese,american,usa,trump,president,obama,black,hair,body,legs,feet,toes,shoes,walking,running,track,jogging,excersize,gym,workout,sweat,healthy,skinny,vergtables,greenbeans,peas,cornm,potatoes,fried,frenchfries,hamburger,hotdog,relish,onion,fried,food,mcdonalds,bigmac,beef,cow,farm,animals,reptiles,snake,bite,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1117,water,wet,pussy,hair,long,time,watch,clock,throne,king,royal,jelly,tiger,balm,salve,medication,treatment,triage,hospital,nurse,doctor,gynecologist,surgery,anatomy,textbook,college,university,professors,students,tuition,expensive,money,diamond,necklace,jewellery,pearl,white,ivory,ebony,black,skin,skinhead,nazi,german,hitler,fussball,language,dutch,french,europe,mediterranean,sea,beach,relaxing,sunshine,tourism,petroleum,cartel,monopoly,money,board,pieces,iconography,hieroglyphics,systems,physics,moment,force,equation,mass,acceleration,pedal,driving,driver,game,playstation,controller,difficult,reloaded,arcade,shooter,flying,plane,pilot,hostess,service,caterers,food,cooks,chef,celebrity,television,impact,opiate,masses,people,sheep,blind,sixty,minutes,jou, , , , , , , , , , , , , , , , , , , , ,
1121,water,fish,lion,forest,jungle,trees,river,nature,environment,apple,orange,grapes,mango,fruits,vegetables,chilli,brinjal,spinach,foods,junks,pizza,burger,pasta,cheese,butter,panner,broccoli,peas,,mutter,mushroom,tomato,meat,chickem,kfc,mcdonalds,starbucks,dominous,cheesy,bbq,shawarma,grill,tandori,dress,tees,pant,jeans,tshrit,frock,gown,salwar,saree,suit,coat,bike,car,road,train,bus,airlines,mobile,laptop,desktop,browser,proffesor,skool,school,colle, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1122,water,river,boat,wood,tree,leaf,green,colour,orange,fruit,apple,red,paint,home,tent,hill,animals,elephant,big,small,ant,black,board,carrom,coins,white,milk,cow,grass,farm,goat,skin,brown,hair,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1126,water,bottle,drink,water,blue,cheese,platter,paint,microsoft,software,game,vide,video,view,vista,windows,clear,crystal,light,bright,yellow,banana,fruit,pie,apple,cinnamon,sugar,water,fall,down,town,city,big,little,tokyo,japan,red,green,grass,lawn,mower,zip,line,conga,africa,continent,breakfast,eggs,chicken,nuggets,gold,silver,platter,crackers,barrel,fish,vegan,vegetable,broccoli,green,sword,fish,tilapia,trout,net,basketball,orange,door,front,decide,apply,makeup,product,produce,fruit,cake,sugar,grams,weight,watchers,watch,time,london,scone,traffic,jam,marmalade,fancy,shirt,pants,blue,sky,diving,ocean,dweller,hermit,kermit,frong, , , , , , , , , , , , , , , , , , , , , , , ,
